"label","redshift","ebv","filename"
"SDSS J080812.14+483609.1",0.5535,0.027686838,"data/spec-0764-52238-0376.fits"
"SDSS J090952.47+515348.0",0.5877,0.016730154,"data/spec-0767-52252-0434.fits"
"SDSS J090956.31+601741.4",0.1512,0.010828807,"data/spec-0770-52282-0196.fits"
"SDSS J101022.19+635553.0",0.4316,0.009650211,"data/spec-0773-52376-0370.fits"
"SDSS J111121.85+600520.6",0.669,0.0059200902,"data/spec-0774-52286-0124.fits"
"SDSS J111139.76+605742.5",0.112,0.01140522,"data/spec-0775-52295-0012.fits"
"SDSS J111121.36+612001.2",0.1112,0.03768413,"data/spec-0776-52319-0099.fits"
"SDSS J111145.12+620718.3",0.2011,0.026617588,"data/spec-0776-52319-0113.fits"
"SDSS J111144.02+613455.7",0.4257,0.0125776725,"data/spec-0776-52319-0236.fits"
"SDSS J111102.04+613843.9",0.1467,0.043239795,"data/spec-0777-52320-0141.fits"
"SDSS J121256.42+611922.7",0.369,0.019938946,"data/spec-0779-52342-0084.fits"
"SDSS J121236.22+614043.4",0.1353,0.014403052,"data/spec-0781-52373-0131.fits"
"SDSS J131346.00+610400.2",0.0713,0.014896465,"data/spec-0785-52339-0273.fits"
"SDSS J141412.94+585120.4",0.1706,0.010768409,"data/spec-0788-52338-0227.fits"
"SDSS J151534.74+544733.9",0.164,0.013773143,"data/spec-0792-52353-0052.fits"
"SDSS J151525.09+534527.2",0.5597,0.0128228385,"data/spec-0793-52370-0051.fits"
"SDSS J151517.96+545518.2",0.3386,0.013371189,"data/spec-0793-52370-0354.fits"
"SDSS J151540.03+493512.5",0.5117,0.017542128,"data/spec-0796-52401-0185.fits"
"SDSS J151534.00+511258.8",0.4436,0.01577395,"data/spec-0796-52401-0363.fits"
"SDSS J151543.74+514221.0",0.5849,0.011881149,"data/spec-0796-52401-0384.fits"
"SDSS J020212.96+000439.0",0.2027,0.030132912,"data/spec-0807-52295-0431.fits"
"SDSS J030347.50-004414.9",0.3666,0.07051023,"data/spec-0808-52556-0019.fits"
"SDSS J030339.83-005204.1",0.2508,0.08348022,"data/spec-0808-52556-0089.fits"
"SDSS J030345.60-005931.0",0.3684,0.05764707,"data/spec-0809-52647-0255.fits"
"SDSS J030322.06+004801.7",0.1572,0.08681953,"data/spec-0809-52647-0376.fits"
"SDSS J151528.33+491202.8",0.2128,0.01796708,"data/spec-0812-52352-0398.fits"
"SDSS J161625.55+460033.7",0.1531,0.01709607,"data/spec-0814-52443-0453.fits"
"SDSS J161603.38+461822.1",0.4792,0.009694546,"data/spec-0814-52443-0529.fits"
"SDSS J161654.98+432130.5",0.1863,0.016393624,"data/spec-0815-52374-0356.fits"
"SDSS J161619.67+403744.5",0.1512,0.007817538,"data/spec-0817-52381-0604.fits"
"SDSS J161651.39+375721.3",0.5824,0.023155509,"data/spec-0818-52395-0158.fits"
"SDSS J161624.45+372844.2",0.2013,0.015596656,"data/spec-0818-52395-0272.fits"
"SDSS J161619.72+385637.4",0.4178,0.013040427,"data/spec-0818-52395-0381.fits"
"SDSS J161631.72+385840.8",0.5957,0.011113642,"data/spec-0818-52395-0431.fits"
"SDSS J161627.28+351401.7",0.679,0.016428111,"data/spec-0820-52438-0136.fits"
"SDSS J080827.64+344100.9",0.2565,0.05846796,"data/spec-0825-52289-0444.fits"
"SDSS J080842.36+360409.6",0.0758,0.05733158,"data/spec-0826-52295-0331.fits"
"SDSS J080845.21+370946.7",0.1546,0.036128577,"data/spec-0827-52312-0112.fits"
"SDSS J080841.04+383819.8",0.3132,0.038422946,"data/spec-0828-52317-0147.fits"
"SDSS J080845.99+384319.0",0.4246,0.036181033,"data/spec-0828-52317-0155.fits"
"SDSS J080854.60+391045.8",0.6339,0.03907962,"data/spec-0828-52317-0476.fits"
"SDSS J080849.79+400415.9",0.1793,0.028211676,"data/spec-0829-52296-0163.fits"
"SDSS J080825.41+412222.0",0.2395,0.026919004,"data/spec-0830-52293-0261.fits"
"SDSS J090933.49+425346.5",0.6703,0.019012375,"data/spec-0831-52294-0039.fits"
"SDSS J090901.32+434722.6",0.3632,0.017531743,"data/spec-0832-52312-0300.fits"
"SDSS J090914.11+453157.2",0.4025,0.017542101,"data/spec-0833-52314-0276.fits"
"SDSS J111137.40+045618.8",0.2828,0.053708546,"data/spec-0836-52376-0515.fits"
"SDSS J121224.95+044649.7",0.1354,0.017345825,"data/spec-0842-52376-0228.fits"
"SDSS J121212.85+044017.0",0.1246,0.018820267,"data/spec-0844-52378-0070.fits"
"SDSS J121250.24+052200.1",0.2224,0.025446696,"data/spec-0847-52426-0470.fits"
"SDSS J131319.89+053704.6",0.2027,0.030876497,"data/spec-0852-52375-0367.fits"
"SDSS J131318.65+053625.5",0.2759,0.027339397,"data/spec-0854-52373-0460.fits"
"SDSS J070748.33+264734.1",0.1315,0.033231966,"data/spec-0858-52316-0438.fits"
"SDSS J080830.42+320505.9",0.3969,0.040080212,"data/spec-0861-52318-0485.fits"
"SDSS J080834.93+362503.1",0.5615,0.03933777,"data/spec-0864-52320-0063.fits"
"SDSS J101057.00+473454.3",0.144,0.008126677,"data/spec-0873-52674-0056.fits"
"SDSS J101052.60+492612.9",0.1191,0.0077555943,"data/spec-0874-52338-0627.fits"
"SDSS J111133.48+495119.6",0.1345,0.013676519,"data/spec-0877-52353-0246.fits"
"SDSS J101000.18+500255.4",0.1354,0.013297184,"data/spec-0877-52353-0300.fits"
"SDSS J111138.84+505424.4",0.2689,0.013928545,"data/spec-0879-52365-0095.fits"
"SDSS J111126.97+512419.7",0.1296,0.019589776,"data/spec-0881-52368-0129.fits"
"SDSS J111142.47+511029.6",0.13,0.016508756,"data/spec-0881-52368-0241.fits"
"SDSS J121231.06+520850.9",0.168,0.023261061,"data/spec-0884-52374-0279.fits"
"SDSS J121250.77+523913.1",0.0552,0.014044759,"data/spec-0886-52381-0589.fits"
"SDSS J080801.13+392126.1",0.2076,0.040640563,"data/spec-0894-52615-0034.fits"
"SDSS J080847.10+402527.3",0.1736,0.040188897,"data/spec-0895-52581-0004.fits"
"SDSS J080845.80+414540.0",0.2274,0.036953043,"data/spec-0895-52581-0341.fits"
"SDSS J090922.36+462018.0",0.1668,0.017327592,"data/spec-0898-52606-0560.fits"
"SDSS J090949.15+491651.5",0.1921,0.011634636,"data/spec-0900-52637-0534.fits"
"SDSS J090906.60+510325.3",0.5703,0.011906886,"data/spec-0902-52409-0035.fits"
"SDSS J101023.76+535806.1",0.1823,0.0079940865,"data/spec-0904-52381-0467.fits"
"SDSS J101032.21+543559.7",0.1447,0.011576386,"data/spec-0906-52368-0169.fits"
"SDSS J101008.34+555927.2",0.146,0.006391778,"data/spec-0906-52368-0364.fits"
"SDSS J101005.39+561118.3",0.4282,0.007914271,"data/spec-0906-52368-0527.fits"
"SDSS J101016.68+545344.0",0.2203,0.010171281,"data/spec-0907-52373-0060.fits"
"SDSS J131350.35-012439.3",0.5226,0.028382292,"data/spec-0912-52427-0380.fits"
"SDSS J131335.01-012815.6",0.3292,0.0275951,"data/spec-0912-52427-0411.fits"
"SDSS J131319.51-022702.9",0.3908,0.052721586,"data/spec-0914-52721-0080.fits"
"SDSS J131317.79-023101.4",0.1344,0.049493164,"data/spec-0914-52721-0108.fits"
"SDSS J141441.58-024950.7",0.1156,0.060484543,"data/spec-0916-52378-0017.fits"
"SDSS J141415.30-014220.9",0.38,0.06823524,"data/spec-0916-52378-0547.fits"
"SDSS J151508.08-020744.2",0.4394,0.06734115,"data/spec-0922-52426-0155.fits"
"SDSS J151547.16-014423.3",0.146,0.15067378,"data/spec-0923-52404-0473.fits"
"SDSS J070726.52+251020.2",0.239,0.11111366,"data/spec-0928-52578-0178.fits"
"SDSS J080823.29+281815.8",0.1284,0.047656346,"data/spec-0929-52581-0570.fits"
"SDSS J080820.81+303050.5",0.1244,0.036996916,"data/spec-0931-52619-0305.fits"
"SDSS J080813.50+313203.7",0.4332,0.042432357,"data/spec-0932-52620-0286.fits"
"SDSS J080828.60+332052.2",0.1674,0.0341047,"data/spec-0933-52642-0010.fits"
"SDSS J080825.21+343030.2",0.3375,0.035604347,"data/spec-0933-52642-0519.fits"
"SDSS J080804.79+343810.1",0.4496,0.033697452,"data/spec-0933-52642-0541.fits"
"SDSS J080830.44+353208.0",0.4632,0.03450156,"data/spec-0934-52672-0177.fits"
"SDSS J080844.99+354942.0",0.0539,0.035915874,"data/spec-0934-52672-0388.fits"
"SDSS J080836.30+353348.4",0.2789,0.03355876,"data/spec-0934-52672-0499.fits"
"SDSS J080807.92+362253.2",0.1843,0.030889567,"data/spec-0934-52672-0531.fits"
"SDSS J080856.80+362455.9",0.2604,0.032370187,"data/spec-0935-52643-0179.fits"
"SDSS J090901.49+372531.9",0.4544,0.018763218,"data/spec-0936-52705-0080.fits"
"SDSS J080854.47+370900.4",0.3567,0.036822934,"data/spec-0936-52705-0281.fits"
"SDSS J090933.85+385413.7",0.6352,0.01825913,"data/spec-0937-52707-0174.fits"
"SDSS J090956.88+413107.9",0.4963,0.016225677,"data/spec-0939-52636-0348.fits"
"SDSS J090939.70+410610.2",0.1453,0.017222458,"data/spec-0939-52636-0637.fits"
"SDSS J090917.68+405349.1",0.4109,0.015499061,"data/spec-0940-52670-0127.fits"
"SDSS J101020.22+444225.6",0.5579,0.010694552,"data/spec-0943-52376-0150.fits"
"SDSS J101054.43+461300.6",0.5439,0.0073493468,"data/spec-0943-52376-0417.fits"
"SDSS J101027.92+554153.9",0.146,0.010432232,"data/spec-0945-52652-0441.fits"
"SDSS J101055.99+571223.7",0.4371,0.007398982,"data/spec-0947-52411-0497.fits"
"SDSS J101003.46+572155.0",0.1188,0.008072602,"data/spec-0949-52427-0051.fits"
"SDSS J111115.25+584845.9",0.1427,0.009769277,"data/spec-0950-52378-0553.fits"
"SDSS J111107.03+600430.6",0.2642,0.009853744,"data/spec-0951-52398-0410.fits"
"SDSS J111127.49+585613.4",0.1587,0.010137398,"data/spec-0951-52398-0491.fits"
"SDSS J111141.23+592748.3",0.1741,0.009422416,"data/spec-0952-52409-0591.fits"
"SDSS J111118.35+600345.6",0.4903,0.013657104,"data/spec-0953-52411-0597.fits"
"SDSS J121206.79+593957.6",0.4533,0.012617613,"data/spec-0957-52398-0277.fits"
"SDSS J131336.66+580838.5",0.1569,0.008841742,"data/spec-0959-52411-0300.fits"
"SDSS J131329.32+592424.9",0.429,0.014569789,"data/spec-0959-52411-0468.fits"
"SDSS J101009.30+473721.1",0.483,0.01664482,"data/spec-0961-52615-0605.fits"
"SDSS J101014.42+474554.7",0.486,0.015316796,"data/spec-0962-52620-0487.fits"
"SDSS J101037.29+464649.7",0.1498,0.026899707,"data/spec-0963-52643-0085.fits"
"SDSS J101022.35+463410.5",0.2235,0.018135376,"data/spec-0963-52643-0140.fits"
"SDSS J111120.62+483239.6",0.2097,0.019763434,"data/spec-0964-52646-0479.fits"
"SDSS J111117.17+503004.4",0.2614,0.014618111,"data/spec-0966-52642-0609.fits"
"SDSS J121224.31+490426.8",0.2029,0.014238869,"data/spec-0970-52413-0046.fits"
"SDSS J121249.88+502617.6",0.1992,0.0208934,"data/spec-0970-52413-0543.fits"
"SDSS J121214.91+492935.7",0.1307,0.011776166,"data/spec-0971-52644-0146.fits"
"SDSS J171739.83+315248.6",0.1942,0.046093922,"data/spec-0975-52411-0622.fits"
"SDSS J171759.78+280716.8",0.5235,0.056174982,"data/spec-0977-52410-0098.fits"
"SDSS J171729.38+301416.4",0.4863,0.044379614,"data/spec-0977-52410-0574.fits"
"SDSS J171745.92+291715.3",0.105,0.044263184,"data/spec-0978-52431-0252.fits"
"SDSS J202039.97+003931.1",0.2064,0.07248705,"data/spec-0983-52443-0637.fits"
"SDSS J212142.64+005708.0",0.4855,0.07924657,"data/spec-0986-52443-0587.fits"
"SDSS J212153.82+003553.0",0.2349,0.045662384,"data/spec-0987-52523-0609.fits"
"SDSS J212146.02-002707.2",0.3061,0.03717027,"data/spec-0988-52520-0003.fits"
"SDSS J212151.34-001535.3",0.4801,0.041585363,"data/spec-0988-52520-0243.fits"
"SDSS J212147.88+000156.9",0.1684,0.061133295,"data/spec-0990-52465-0169.fits"
"SDSS J090900.25+042506.1",0.1564,0.04327719,"data/spec-0991-52707-0299.fits"
"SDSS J090919.90+051140.9",0.5236,0.026974827,"data/spec-0994-52725-0257.fits"
"SDSS J101058.68+050812.0",0.5116,0.019496068,"data/spec-0995-52731-0054.fits"
"SDSS J101002.08+055145.6",0.2085,0.023989266,"data/spec-0995-52731-0159.fits"
"SDSS J101043.36+061201.4",0.0977,0.02487123,"data/spec-0996-52641-0142.fits"
"SDSS J101002.51+071131.8",0.1204,0.020306272,"data/spec-0996-52641-0328.fits"
"SDSS J101002.48+072700.8",0.1563,0.024652962,"data/spec-0997-52734-0565.fits"
"SDSS J101003.81+071056.3",0.1083,0.024521416,"data/spec-0997-52734-0620.fits"
"SDSS J101008.19+060915.1",0.0522,0.030884912,"data/spec-1001-52670-0054.fits"
"SDSS J101031.84+063603.7",0.435,0.026954792,"data/spec-1001-52670-0223.fits"
"SDSS J101026.70+063753.8",0.2104,0.03087846,"data/spec-1001-52670-0302.fits"
"SDSS J111128.89+070906.2",0.628,0.03473929,"data/spec-1003-52641-0038.fits"
"SDSS J111135.95+072600.0",0.2177,0.031067928,"data/spec-1003-52641-0623.fits"
"SDSS J111151.03+065901.4",0.1815,0.03909972,"data/spec-1004-52723-0182.fits"
"SDSS J090905.82+481338.5",0.3748,0.010192622,"data/spec-1005-52703-0164.fits"
"SDSS J090951.33+483228.8",0.164,0.010597424,"data/spec-1006-52708-0246.fits"
"SDSS J101055.34+505959.8",0.1413,0.00970831,"data/spec-1008-52707-0035.fits"
"SDSS J101053.93+514323.1",0.4176,0.015007569,"data/spec-1008-52707-0640.fits"
"SDSS J101007.85+522038.8",0.4466,0.012669655,"data/spec-1009-52644-0354.fits"
"SDSS J101022.06+523115.9",0.5984,0.014950529,"data/spec-1009-52644-0598.fits"
"SDSS J111152.69+531316.6",0.2855,0.0074703353,"data/spec-1011-52652-0153.fits"
"SDSS J111126.62+540823.7",0.1076,0.011873983,"data/spec-1013-52707-0276.fits"
"SDSS J111107.06+544852.5",0.1464,0.012927723,"data/spec-1013-52707-0619.fits"
"SDSS J131338.09+545436.9",0.0883,0.018004278,"data/spec-1039-52707-0479.fits"
"SDSS J131300.40+520149.6",0.3755,0.009314147,"data/spec-1043-52465-0085.fits"
"SDSS J141418.90+510240.1",0.3235,0.01586375,"data/spec-1045-52725-0155.fits"
"SDSS J141420.52+521209.9",0.4617,0.015338196,"data/spec-1045-52725-0330.fits"
"SDSS J141407.21+492858.5",0.128,0.030810496,"data/spec-1047-52733-0399.fits"
"SDSS J141414.17+503008.6",0.3579,0.02251237,"data/spec-1047-52733-0528.fits"
"SDSS J141449.42+485436.4",0.2467,0.02354641,"data/spec-1048-52736-0505.fits"
"SDSS J151506.57+454805.8",0.5649,0.023776248,"data/spec-1050-52721-0187.fits"
"SDSS J151519.27+452349.8",0.499,0.023759786,"data/spec-1050-52721-0298.fits"
"SDSS J151523.57+435051.5",0.1887,0.024165077,"data/spec-1051-52468-0284.fits"
"SDSS J151531.18+424656.2",0.345,0.03147166,"data/spec-1052-52466-0240.fits"
"SDSS J151530.39+380838.7",0.2181,0.016024552,"data/spec-1055-52761-0312.fits"
"SDSS J161647.30+371621.2",0.1519,0.015626492,"data/spec-1056-52764-0617.fits"
"SDSS J161609.42+352107.4",0.2661,0.015287341,"data/spec-1057-52522-0516.fits"
"SDSS J161659.69+332253.3",0.504,0.022964036,"data/spec-1058-52520-0304.fits"
"SDSS J080818.64+304622.7",0.0766,0.048379205,"data/spec-1061-52641-0059.fits"
"SDSS J030318.18+004339.6",0.4006,0.119378455,"data/spec-1062-52619-0454.fits"
"SDSS J030310.11+003914.7",0.5601,0.117966704,"data/spec-1062-52619-0471.fits"
"SDSS J030351.79+003624.4",0.4096,0.06798653,"data/spec-1063-52591-0584.fits"
"SDSS J030312.55-011510.0",0.2381,0.1034014,"data/spec-1064-52577-0097.fits"
"SDSS J030348.04-003845.9",0.4718,0.108676255,"data/spec-1064-52577-0227.fits"
"SDSS J030356.91+002215.9",0.4626,0.111211404,"data/spec-1065-52586-0432.fits"
"SDSS J030344.11+001638.1",0.6427,0.11129387,"data/spec-1065-52586-0593.fits"
"SDSS J030343.84-001511.2",0.264,0.08600146,"data/spec-1067-52616-0110.fits"
"SDSS J030325.70+000740.8",0.5557,0.0862121,"data/spec-1067-52616-0559.fits"
"SDSS J020211.34+000359.7",0.4318,0.027523963,"data/spec-1070-52591-0491.fits"
"SDSS J020200.43+002036.1",0.3956,0.035629712,"data/spec-1073-52649-0493.fits"
"SDSS J020255.71+010826.6",0.4712,0.027740771,"data/spec-1074-52937-0457.fits"
"SDSS J010151.54+000508.9",0.4282,0.030119954,"data/spec-1075-52933-0518.fits"
"SDSS J010130.64+000331.5",0.4204,0.034199335,"data/spec-1076-52914-0479.fits"
"SDSS J010138.80+001229.4",0.4664,0.036790792,"data/spec-1076-52914-0577.fits"
"SDSS J010125.81-005900.2",0.7111,0.02840583,"data/spec-1079-52621-0020.fits"
"SDSS J010107.19+011430.0",0.4577,0.028646948,"data/spec-1080-52614-0521.fits"
"SDSS J000013.75-001654.1",0.5471,0.033383794,"data/spec-1083-52520-0171.fits"
"SDSS J000038.59+011510.9",0.3915,0.025285114,"data/spec-1084-52591-0536.fits"
"SDSS J000040.11-005150.1",0.5849,0.019774226,"data/spec-1085-52531-0135.fits"
"SDSS J000056.30+004240.8",0.5928,0.020708753,"data/spec-1086-52525-0509.fits"
"SDSS J000015.74-002906.9",0.4014,0.021426491,"data/spec-1087-52930-0024.fits"
"SDSS J222231.61+010549.0",0.4771,0.06981386,"data/spec-1101-52621-0527.fits"
"SDSS J222233.31-003634.1",0.5883,0.07589691,"data/spec-1103-52873-0068.fits"
"SDSS J222235.55+004332.2",0.7512,0.0728284,"data/spec-1103-52873-0501.fits"
"SDSS J222240.71+005232.2",0.5577,0.048336226,"data/spec-1105-52937-0379.fits"
"SDSS J212135.67+005814.1",0.4391,0.047292072,"data/spec-1106-52912-0444.fits"
"SDSS J212130.65+003709.2",0.4595,0.050334163,"data/spec-1106-52912-0473.fits"
"SDSS J212104.19-000556.0",0.6065,0.07911555,"data/spec-1107-52968-0307.fits"
"SDSS J202029.86+005752.6",0.435,0.08488239,"data/spec-1114-53179-0336.fits"
"SDSS J202046.07-000508.4",0.466,0.10044888,"data/spec-1115-52914-0160.fits"
"SDSS J202001.50+001646.1",0.4771,0.07735265,"data/spec-1116-52932-0422.fits"
"SDSS J202047.03-003332.1",0.4795,0.061767995,"data/spec-1117-52885-0142.fits"
"SDSS J141452.63+553138.9",0.1441,0.014511671,"data/spec-1162-52668-0470.fits"
"SDSS J141438.09+533015.8",0.037,0.011468769,"data/spec-1163-52669-0292.fits"
"SDSS J151507.33+520606.0",0.1378,0.02049194,"data/spec-1165-52703-0629.fits"
"SDSS J151504.78+475024.8",0.1985,0.018767254,"data/spec-1167-52738-0299.fits"
"SDSS J151546.94+485523.0",0.4721,0.015820524,"data/spec-1167-52738-0581.fits"
"SDSS J161603.43+402500.5",0.1321,0.007138085,"data/spec-1171-52753-0126.fits"
"SDSS J161659.83+421940.3",0.2335,0.014319708,"data/spec-1171-52753-0325.fits"
"SDSS J161644.99+372335.1",0.1748,0.010031177,"data/spec-1173-52790-0138.fits"
"SDSS J161624.59+344636.9",0.5868,0.022687607,"data/spec-1175-52791-0342.fits"
"SDSS J212125.51-081029.3",0.1576,0.052981447,"data/spec-1177-52824-0074.fits"
"SDSS J080810.76+031758.4",0.4512,0.02392451,"data/spec-1184-52641-0033.fits"
"SDSS J080827.45+054716.3",0.2748,0.08511066,"data/spec-1187-52708-0544.fits"
"SDSS J080828.06+054629.6",0.3054,0.052919593,"data/spec-1189-52668-0181.fits"
"SDSS J080817.08+045905.8",0.3942,0.055128325,"data/spec-1190-52670-0399.fits"
"SDSS J090946.10+052843.0",0.8002,0.046989113,"data/spec-1192-52649-0629.fits"
"SDSS J090940.08+053203.9",0.3909,0.052511487,"data/spec-1193-52652-0477.fits"
"SDSS J090935.11+072446.4",0.1897,0.051740177,"data/spec-1195-52724-0593.fits"
"SDSS J080819.46+385239.0",0.1276,0.028223893,"data/spec-1198-52669-0230.fits"
"SDSS J090901.94+391746.0",0.4307,0.023897797,"data/spec-1199-52703-0002.fits"
"SDSS J080841.89+400053.5",0.1733,0.02221316,"data/spec-1199-52703-0400.fits"
"SDSS J090945.48+405628.2",0.4409,0.019725075,"data/spec-1200-52668-0073.fits"
"SDSS J090934.68+452023.8",0.45,0.014419095,"data/spec-1202-52672-0463.fits"
"SDSS J070708.35+220047.0",0.585,0.052267443,"data/spec-1203-52669-0434.fits"
"SDSS J070729.93+230930.7",0.3366,0.063213885,"data/spec-1204-52669-0060.fits"
"SDSS J080852.92+255255.5",0.0811,0.033094965,"data/spec-1205-52670-0398.fits"
"SDSS J080842.59+294553.4",0.2986,0.034673218,"data/spec-1207-52672-0386.fits"
"SDSS J080801.39+313809.9",0.166,0.05216798,"data/spec-1208-52672-0569.fits"
"SDSS J080816.01+324305.5",0.252,0.041443925,"data/spec-1209-52674-0348.fits"
"SDSS J090919.42+422912.2",0.2234,0.011331653,"data/spec-1217-52672-0349.fits"
"SDSS J101023.02+424540.4",0.4273,0.011207475,"data/spec-1217-52672-0536.fits"
"SDSS J101001.58+431543.4",0.511,0.013392015,"data/spec-1218-52709-0481.fits"
"SDSS J111112.39+084616.3",0.1004,0.03019851,"data/spec-1220-52723-0188.fits"
"SDSS J101055.61+102820.0",0.2055,0.030426342,"data/spec-1220-52723-0327.fits"
"SDSS J111158.39+102747.8",0.2226,0.06153945,"data/spec-1225-52760-0505.fits"
"SDSS J111145.66+101623.8",0.0699,0.030565728,"data/spec-1227-52733-0429.fits"
"SDSS J111109.89+103539.1",0.4636,0.022982344,"data/spec-1228-52728-0346.fits"
"SDSS J121243.44+092736.6",0.0829,0.019851768,"data/spec-1233-52734-0178.fits"
"SDSS J101043.91+073850.6",0.1765,0.03269126,"data/spec-1237-52762-0002.fits"
"SDSS J030324.55+005852.5",0.1649,0.18997827,"data/spec-1242-52901-0445.fits"
"SDSS J070733.08+201102.6",0.1973,0.053230416,"data/spec-1263-52708-0248.fits"
"SDSS J070730.67+223926.4",0.4959,0.0623943,"data/spec-1264-52707-0498.fits"
"SDSS J080818.08+244935.4",0.2333,0.045354772,"data/spec-1265-52705-0532.fits"
"SDSS J080802.58+275035.9",0.2323,0.028884763,"data/spec-1267-52932-0357.fits"
"SDSS J080834.21+290239.4",0.5684,0.03535949,"data/spec-1268-52933-0265.fits"
"SDSS J080809.86+294404.6",0.398,0.055587463,"data/spec-1269-52937-0141.fits"
"SDSS J080838.15+303932.3",0.1787,0.03600611,"data/spec-1270-52991-0107.fits"
"SDSS J080831.98+330411.9",0.4975,0.027935328,"data/spec-1271-52974-0579.fits"
"SDSS J090937.11+370535.4",0.4498,0.014716922,"data/spec-1275-52996-0600.fits"
"SDSS J121203.39+505049.2",0.2267,0.014737079,"data/spec-1278-52735-0378.fits"
"SDSS J121208.51+485158.2",0.2594,0.012279034,"data/spec-1280-52738-0243.fits"
"SDSS J131306.51+481828.7",0.2403,0.0095856665,"data/spec-1281-52753-0249.fits"
"SDSS J131322.78+474102.6",0.1314,0.017283164,"data/spec-1285-52723-0485.fits"
"SDSS J141455.20+434905.2",0.3615,0.017339049,"data/spec-1289-52734-0076.fits"
"SDSS J141420.72+422101.2",0.1784,0.01568866,"data/spec-1290-52734-0267.fits"
"SDSS J151505.88+382445.2",0.5589,0.016192103,"data/spec-1293-52765-0250.fits"
"SDSS J151528.83+400759.6",0.2255,0.021260064,"data/spec-1293-52765-0417.fits"
"SDSS J151547.55+373712.3",0.1532,0.018614823,"data/spec-1294-52753-0143.fits"
"SDSS J080804.55+060238.3",0.5615,0.025541909,"data/spec-1295-52934-0552.fits"
"SDSS J080811.71+054133.4",0.4976,0.022201037,"data/spec-1296-52962-0252.fits"
"SDSS J080810.39+073930.1",0.4,0.03212121,"data/spec-1297-52963-0450.fits"
"SDSS J080830.33+070559.5",0.2326,0.03385719,"data/spec-1297-52963-0465.fits"
"SDSS J080831.35+074013.4",0.4196,0.06653973,"data/spec-1299-52972-0267.fits"
"SDSS J090903.72+074819.3",0.1511,0.05172871,"data/spec-1300-52973-0218.fits"
"SDSS J090912.71+080501.5",0.1901,0.05102527,"data/spec-1302-52763-0005.fits"
"SDSS J090944.06+081051.2",0.4157,0.04699171,"data/spec-1302-52763-0087.fits"
"SDSS J090912.82+091439.7",0.6312,0.03844666,"data/spec-1303-53050-0067.fits"
"SDSS J090924.36+100537.2",0.5068,0.022876078,"data/spec-1305-52757-0469.fits"
"SDSS J090915.85+095018.8",0.5911,0.038822766,"data/spec-1306-52996-0180.fits"
"SDSS J101039.92+091149.2",0.4185,0.03674747,"data/spec-1307-52999-0058.fits"
"SDSS J111107.09+575605.4",0.3127,0.014839247,"data/spec-1309-52762-0449.fits"
"SDSS J111110.78+573158.7",0.3953,0.009635677,"data/spec-1311-52765-0428.fits"
"SDSS J111148.81+571845.4",0.1738,0.011926582,"data/spec-1311-52765-0519.fits"
"SDSS J111152.03+581821.0",0.4444,0.020217422,"data/spec-1311-52765-0602.fits"
"SDSS J111126.42+580644.6",0.0645,0.025765883,"data/spec-1312-52781-0454.fits"
"SDSS J121225.97+565831.2",0.4555,0.007564454,"data/spec-1317-52765-0109.fits"
"SDSS J121258.05+575022.2",0.1834,0.009552223,"data/spec-1318-52781-0410.fits"
"SDSS J131330.21+555849.4",0.2032,0.016010178,"data/spec-1319-52791-0125.fits"
"SDSS J131327.09+552701.5",0.2922,0.010917081,"data/spec-1321-52764-0169.fits"
"SDSS J131304.01+570700.6",0.2407,0.0075550405,"data/spec-1321-52764-0407.fits"
"SDSS J131321.43+564319.3",0.5725,0.006430183,"data/spec-1321-52764-0580.fits"
"SDSS J131317.76+551807.1",0.1382,0.00874214,"data/spec-1322-52791-0240.fits"
"SDSS J131353.81+563232.2",0.4691,0.006778214,"data/spec-1322-52791-0577.fits"
"SDSS J141405.29+534541.9",0.2429,0.00861999,"data/spec-1326-52764-0485.fits"
"SDSS J141428.30+514545.5",0.2169,0.010565588,"data/spec-1327-52781-0155.fits"
"SDSS J141456.15+533856.3",0.646,0.011437912,"data/spec-1327-52781-0565.fits"
"SDSS J141402.82+504110.5",0.3506,0.015622249,"data/spec-1328-52786-0028.fits"
"SDSS J151517.34+462733.6",0.3694,0.01394764,"data/spec-1332-52781-0482.fits"
"SDSS J151524.50+413016.5",0.187,0.018503807,"data/spec-1334-52764-0198.fits"
"SDSS J151543.90+434758.1",0.6192,0.013547411,"data/spec-1334-52764-0397.fits"
"SDSS J151515.94+440749.3",0.1968,0.030771963,"data/spec-1334-52764-0511.fits"
"SDSS J151539.68+435420.1",0.6891,0.012676666,"data/spec-1334-52764-0596.fits"
"SDSS J161649.57+403125.8",0.5432,0.010063025,"data/spec-1335-52824-0058.fits"
"SDSS J161601.63+380807.5",0.3499,0.014087396,"data/spec-1336-52759-0226.fits"
"SDSS J161633.40+354708.3",0.1818,0.015997924,"data/spec-1338-52765-0196.fits"
"SDSS J161649.48+310914.7",0.1854,0.02388246,"data/spec-1340-52781-0161.fits"
"SDSS J131359.16+414918.3",0.6141,0.008268142,"data/spec-1345-52814-0140.fits"
"SDSS J131322.69+420652.8",0.2833,0.009269084,"data/spec-1346-52822-0317.fits"
"SDSS J131337.04+430403.7",0.1932,0.0070174453,"data/spec-1346-52822-0372.fits"
"SDSS J131347.69+425831.3",0.1662,0.010717085,"data/spec-1346-52822-0381.fits"
